index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,interference_prev,index_prev
2062,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.559,2153680276.0,1769954.5,99963995.5,99.499,1278,114.0,426414.0,0,49455255.67,2047.992,3.298,73698001.5,1281,62333522.5,0.001,stream;12;4,2,base,0.802,0.93391521197,0.802,21.025,2,27.621,0.401,stream;12;4;8,1183.0
2063,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.579,2366635316.0,1506142.5,108643324.0,99.499,1054,100.999,466071.0,0,48488257.85,2051.688,2.188,19567965.5,1054,55197436.5,0.001,stream;12;5,2,base,0.836,0.895933014354,0.836,22.211,2,27.859,0.418,stream;12;5;8,1421.0
2064,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.575,2338972792.0,1587394.0,110283140.0,99.25,1115,1218.011,463196.0,0,48802618.48,2088.445,2.182,27161365.0,1115,49246568.0,0.001,stream;12;8,2,base,0.923,0.811484290358,0.923,18.652,2,24.015,0.462,stream;12;8;8,2058.0
2065,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.578,2591045738.0,1729855.5,118991753.5,99.498,1115,36.0,508166.5,0,49320924.67,2070.355,2.196,16694432.5,1115,48804325.5,0.001,stream;12;9,2,base,0.805,0.930434782609,0.805,18.974,2,24.655,0.403,stream;12;9;8,2280.0
2066,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.59,1704000864.0,977862.5,77664753.0,74.343,907,2.0,336768.0,0,95782016.25,1541.586,2.146,22400956.0,907,16495913.0,0.001,stream;13,2,base,0.804,0.931592039801,0.804,21.78,2,28.915,0.402,stream;13;8,3138.0
2067,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.568,2433965390.0,1709629.0,113164134.0,99.5,1235,491.998,490101.0,0,49803419.4,2056.82,2.871,50178301.0,1235,61485387.5,0.001,stream;13;18,2,base,0.838,0.893794749403,0.838,20.795,2,28.106,0.419,stream;13;18;8,4240.0
2068,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.582,2110103812.0,1328869.5,99347269.5,99.499,1410,1315.003,418081.0,0,49893020.51,2049.844,2.079,124313551.5,1410,57182191.0,0.001,stream;17;1,2,base,0.791,0.946902654867,0.791,21.086,2,26.342,0.396,stream;13;19;8,261.0
2069,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.576,2427597054.0,1672151.25,109597923.3,99.5,1165,81.0,470695.0,0,48976221.35,2071.125,2.054,30459825.0,1165,62117511.25,0.001,stream;13;3,2,base,0.815,0.919018404908,0.815,17.754,2,23.034,0.407,stream;13;3;8,866.0
2070,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.59,1482227418.0,896021.5,68828258.0,75.422,811,218.973,293633.0,0,103231865.0,1547.086,2.057,6222336.5,811,15521231.5,0.001,stream;14,2,base,0.81,0.924691358025,0.81,22.435,2,28.91,0.405,stream;14;8,3359.0
2071,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.57,2397723561.0,1731424.5,112778852.0,97.382,1292,2078.992,485905.0,0,52789389.52,2054.09,1.646,148120076.0,1292,65557299.0,0.001,stream;14;12,2,base,0.779,0.961489088575,0.779,17.903,2,23.837,0.39,stream;14;12;8,2948.0
2072,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.568,2517738825.0,1758781.0,115467179.0,100.0,1260,84.0,494636.0,0,48640851.08,2089.953,1.852,58500853.5,1260,74816428.0,,stream;14;18,2,0.001,0.831,0.901323706378,0.831,22.112,2,29.651,0.415,stream;14;18;8,4247.0
2073,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.567,2582710685.0,1858889.0,118509103.5,100.0,1085,119.0,508352.5,0,49100166.46,2065.262,1.862,27439609.0,1078,56079585.0,0.001,stream;11;2,2,base,0.899,0.833147942158,0.899,19.942,2,26.078,0.45,stream;14;3;8,533.0
2074,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.643,1922919351.0,648537.5,83038563.0,75.313,833,1.0,355116.0,0,91465485.08,1555.66,2.466,609229.5,830,23308301.5,0.001,stream;15,2,base,0.782,0.957800511509,0.782,13.185,2,20.439,0.391,stream;15;8,3575.0
2075,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.586,2602299103.0,1769891.0,115779330.5,99.499,1236,116.001,491945.0,0,48225064.39,2042.18,2.684,15482524.5,1236,66390962.0,0.001,stream;15;1,2,base,0.817,0.916768665851,0.817,19.65,2,25.856,0.408,stream;15;1;8,251.0
2076,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.576,2512852187.0,1672754.5,117170666.5,99.249,1290,112.0,505219.5,0,50357756.22,2094.461,2.321,44545262.0,1290,55540839.0,0.001,stream;15;10,2,base,0.826,0.906779661017,0.826,24.402,2,30.149,0.413,stream;15;10;8,2517.0
2077,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.578,2436984923.0,1658582.0,113319995.0,99.625,1150,80.001,477436.0,0,49590732.26,2055.824,2.176,63502182.5,1150,60169650.0,0.001,stream;15;11,2,base,0.802,0.93391521197,0.802,20.464,2,26.933,0.401,stream;15;11;8,2741.0
2078,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.585,2431683641.0,1647123.75,113073626.3,99.624,1249,49.0,472842.0,0,49330147.41,2059.219,2.58,28807240.25,1248,63470707.75,0.001,stream;15;13,2,base,0.814,0.920147420147,0.814,257.089,2,263.084,0.407,stream;15;13;8,3163.0
2079,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.582,2391441835.0,1552022.5,110689589.5,74.497,1040,96.001,472163.0,0,47961020.32,2046.961,2.612,17181077.5,1039,63437590.0,0.001,stream;15;9,2,base,0.798,0.938596491228,0.798,268.905,2,274.604,0.399,stream;15;15;8,2294.0
2080,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.571,2385825754.0,1800504.5,109928004.0,99.5,1306,112.002,472302.0,0,49151301.4,2054.836,2.596,57806847.5,1306,67574597.5,0.001,stream;15;19,2,base,0.83,0.902409638554,0.83,21.825,2,28.669,0.415,stream;15;19;8,4459.0
2081,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.579,2128247681.0,1483691.0,98813678.5,99.5,1225,2691.004,413509.0,0,49376317.17,2085.828,1.899,138009965.0,1225,57961259.5,0.001,stream;15;20,2,base,0.798,0.938596491228,0.798,19.128,2,24.943,0.399,stream;15;20;8,4670.0
2082,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.549,2518377645.0,2137410.5,116384787.5,99.625,1103,57.0,496747.0,0,49277042.36,2066.078,2.24,12459250.5,1103,47349777.0,0.001,stream;15;5,2,base,0.893,0.838745800672,0.893,20.369,2,25.936,0.447,stream;15;5;8,1439.0
2083,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.574,2296513759.0,1655347.5,106231598.5,99.75,1066,75.5,455676.0,0,48408349.76,2061.662,2.296,13237256.5,1066,54143623.0,0.001,stream;15;8,2,base,0.938,0.798507462687,0.938,18.115,2,23.535,0.469,stream;15;8;8,2074.0
2084,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.583,2406225002.0,1549080.5,110478505.5,99.625,1195,136.998,470824.0,0,49016010.08,2044.602,2.429,11018950.0,1195,67313460.5,0.001,stream;15;9,2,base,0.886,0.845372460497,0.886,25.135,2,31.12,0.443,stream;15;9;8,2294.0
2085,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.559,1480956967.0,1316598.5,68512944.5,74.593,818,25.001,292534.0,0,100062528.9,1561.441,2.226,3588359.0,818,11992627.5,,stream;16,2,0.001,0.78,0.960256410256,0.78,13.641,2,19.701,0.39,stream;16;8,3785.0
2086,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.575,2623936612.0,1652164.0,122283575.0,99.5,1140,115.001,517072.5,0,48535121.17,2052.621,2.068,9489276.0,1143,49577554.0,0.001,stream;16;14,2,base,0.907,0.825799338479,0.907,19.912,2,27.959,0.454,stream;16;14;8,3395.0
2087,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.595,2577351349.0,1276731.0,120565557.5,99.375,1284,76.004,508123.5,0,48729818.53,2061.609,2.449,14888045.0,1284,39063015.0,0.001,stream;16;16,2,base,0.792,0.945707070707,0.792,21.488,2,27.63,0.396,stream;16;16;8,3825.0
2088,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.573,2417996364.0,1734171.0,112462790.5,99.251,1146,2803.995,477958.0,0,51039343.7,2088.406,2.181,229075893.0,1149,64074153.0,0.001,stream;16;18,2,base,0.899,0.833147942158,0.899,21.389,2,27.557,0.45,stream;16;18;8,4257.0
2089,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.58,2428144570.0,1495827.5,113918759.0,99.501,1090,64.0,479730.0,0,49029549.86,2075.328,2.103,20662742.5,1090,55265781.0,0.001,stream;16;4,2,base,0.777,0.963963963964,0.777,21.913,2,27.844,0.389,stream;16;4;8,1205.0
2090,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.59,2298595766.0,1238763.0,106422728.5,99.501,1182,60.001,454364.0,0,48781717.91,2040.051,2.093,58851892.5,1182,55092696.0,0.001,stream;16;8,2,base,0.804,0.931592039801,0.804,20.599,2,26.371,0.402,stream;16;8;8,2085.0
2091,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.565,1493812293.0,1237639.0,69340269.5,75.408,881,647.003,292657.0,0,99595032.02,1559.738,2.496,58440880.0,878,16034918.0,0.001,stream;17,2,base,0.821,0.912302070646,0.821,13.649,2,19.192,0.41,stream;17;8,4002.0
2092,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.582,2110103812.0,1328869.5,99347269.5,99.499,1410,1315.003,418081.0,0,49893020.51,2049.844,2.079,124313551.5,1410,57182191.0,0.001,stream;17;1,2,base,0.791,0.946902654867,0.791,21.086,2,26.342,0.396,stream;17;1;8,261.0
2093,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.578,2518450178.0,1636376.0,116095313.0,79.674,1200,74.979,497092.0,0,55732448.91,2055.406,2.388,49791964.5,1200,51511693.0,0.001,stream;17;12,2,base,0.835,0.897005988024,0.835,20.693,2,28.535,0.417,stream;17;12;8,2968.0
2094,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.581,2564527469.0,1519347.0,119986336.0,99.246,1090,84.0,514735.5,0,48218473.43,2061.781,2.166,22106691.5,1089,43472155.0,0.001,stream;17;2,2,base,0.879,0.852104664391,0.879,19.734,2,26.531,0.44,stream;17;2;8,564.0
2095,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.621,1813684489.0,608938.5,84058588.0,74.937,832,42.0,354743.0,0,94323154.34,1562.902,2.755,14817245.5,832,26215761.0,0.001,stream;18,2,base,0.849,0.882214369847,0.849,12.466,2,17.895,0.424,stream;18;8,4219.0
2096,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.566,1570568587.0,1348218.5,73802980.5,64.196,1207,73.999,307925.0,0,113776028.2,2090.688,3.405,120444037.5,1207,27689880.0,0.001,stream;18;1,2,base,0.799,0.937421777222,0.799,21.568,2,26.879,0.4,stream;18;1;8,267.0
2097,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.572,2455736830.0,1673450.0,113520031.0,99.75,1118,86.0,482469.0,0,48273877.08,2052.336,4.235,35264461.0,1118,55372656.75,0.001,stream;18;11,2,base,0.791,0.946902654867,0.791,20.397,2,26.611,0.396,stream;18;11;8,2758.0
2098,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.582,2626390317.0,1685526.5,119659882.0,99.626,1297,1683.986,503200.0,0,48740126.52,2058.094,1.833,128541287.0,1297,64826086.5,0.001,stream;18;12,2,base,0.837,0.89486260454,0.837,17.792,2,23.599,0.418,stream;18;12;8,2974.0
2099,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.585,2197889202.0,1378198.0,102391685.0,99.625,1159,754.001,430257.0,0,48901709.18,2091.238,2.138,86288961.5,1159,56170307.0,0.001,stream;18;6,2,base,0.808,0.92698019802,0.808,20.858,2,26.801,0.404,stream;18;6;8,1677.0
2100,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.585,1671782683.0,1084258.5,76218539.0,75.187,820,10.0,327641.0,0,94170308.97,1554.676,2.323,998786.5,820,16848215.0,0.001,stream;19,2,base,0.819,0.91452991453,0.819,13.276,2,18.431,0.409,stream;19;8,4430.0
2101,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.585,2672495138.0,1753302.5,122618541.5,99.499,1342,66.004,523589.0,0,50264927.34,2088.008,2.099,56153840.0,1342,57137686.0,0.001,stream;19;12,2,base,0.9,0.832222222222,0.9,28.041,2,37.662,0.45,stream;19;12;8,2980.0
2102,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.575,2555041602.0,1741027.0,119914912.5,99.5,1253,137.0,503810.5,0,49596247.78,2091.121,2.302,75771229.0,1253,56530164.0,0.001,stream;19;17,2,base,0.827,0.905683192261,0.827,20.617,2,26.843,0.413,stream;19;17;8,4055.0
2103,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.568,2264714925.0,1592618.25,104016364.5,99.751,1075,75.001,442000.0,0,48095796.18,2051.324,2.673,15897372.75,1075,40255737.75,0.001,stream;19;8,2,base,0.82,0.913414634146,0.82,21.715,2,29.099,0.41,stream;19;8;8,2100.0
2104,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.572,2324075238.0,1696784.5,107582465.5,99.502,1220,87.0,458075.0,0,49378490.94,2038.707,2.436,71991067.5,1220,56136699.0,0.001,stream;15;15,2,base,0.797,0.939774153074,0.797,22.816,2,28.461,0.399,stream;1;16;8,3597.0
2105,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.588,2419889628.0,1313333.0,113325025.5,99.75,1178,533.48,477296.0,0,48610486.37,2055.18,2.399,12802816.5,1182,43987004.5,0.001,stream;1;4,2,base,0.816,0.917892156863,0.816,20.912,2,26.518,0.408,stream;1;4;8,1166.0
2106,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.561,1611865917.0,1481494.5,71119993.5,75.344,815,36.0,320339.0,0,95827380.83,1592.461,2.272,42132615.5,815,29072287.0,0.001,stream;2,2,base,0.889,0.842519685039,0.889,17.578,2,25.807,0.445,stream;2;8,528.0
2107,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.625,1380633652.0,527655.5,64067342.5,74.937,828,37.999,269717.0,0,110256841.8,1571.457,2.399,19868142.0,827,20807135.5,0.001,stream;20,2,base,0.767,0.976531942634,0.767,18.806,2,25.805,0.384,stream;20;8,4645.0
2108,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.567,2082982801.0,1562686.5,96072467.5,99.252,1108,62.006,406890.0,0,48359213.79,2050.871,2.692,35009273.5,1109,61141445.0,0.001,stream;20;11,2,base,0.797,0.939774153074,0.797,19.87,2,26.863,0.399,stream;20;11;8,2772.0
2109,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.563,2196051430.0,1706532.0,102369990.5,99.623,1250,70.0,432188.0,0,49346554.08,2066.43,2.094,24811011.0,1250,56104560.5,0.001,stream;20;17,2,base,0.903,0.829457364341,0.903,21.48,2,28.584,0.452,stream;20;17;8,4067.0
2110,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.582,2424540279.0,1558802.0,112901435.0,99.501,1188,54.0,483491.0,0,48879960.36,2088.844,2.198,10820110.5,1188,52543645.0,0.001,stream;2;14,2,base,0.815,0.919018404908,0.815,19.762,2,26.04,0.407,stream;2;14;8,3424.0
2111,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.566,2140052912.0,1745671.5,97164781.5,99.623,1092,36.0,416007.0,0,50560268.01,2078.645,2.11,24442539.0,1092,58142482.0,0.001,stream;2;15,2,base,0.89,0.841573033708,0.89,18.355,2,26.02,0.445,stream;2;15;8,3626.0
2112,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.577,2165289331.0,1622482.5,100934049.5,99.624,1314,97.0,439069.0,0,49204158.77,2094.777,1.69,30749897.0,1314,56514882.5,0.001,stream;2;2,2,base,0.788,0.950507614213,0.788,28.073,2,35.768,0.394,stream;2;2;8,585.0
2113,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.579,2279199993.0,1528259.0,105025579.5,99.624,1318,5067.058,445523.0,0,49212132.43,2078.809,2.17,239035630.0,1318,71936175.0,0.001,stream;2;20,2,base,0.808,0.92698019802,0.808,18.021,2,24.264,0.404,stream;2;20;8,4706.0
2114,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.578,2425287265.0,1548997.0,112998194.5,99.624,1185,406.001,479138.0,0,48794404.72,2079.742,2.185,33111430.0,1185,93220893.5,0.001,stream;2;9,2,base,0.812,0.922413793103,0.812,18.815,2,23.923,0.406,stream;2;9;8,2328.0
2115,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.564,1478465373.0,1125492.0,68038400.0,74.497,752,2.0,293816.0,0,89862796.87,1453.441,2.049,17870591.0,752,19474549.0,0.001,stream;3,2,base,0.812,0.922413793103,0.812,18.144,2,25.057,0.406,stream;3;8,846.0
2116,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.576,2534036351.0,1723701.5,116470602.5,99.499,1209,256.001,503904.0,0,48822872.6,2052.227,2.766,172441133.0,1209,47628367.0,0.001,stream;3;1,2,base,0.805,0.930434782609,0.805,20.341,2,26.221,0.403,stream;3;1;8,290.0
2117,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.578,2466443561.0,1708084.0,111290463.5,99.625,1148,59.0,481698.0,0,48768915.65,2060.547,2.296,10410849.5,1148,68128236.0,0.001,stream;13;19,2,base,0.826,0.906779661017,0.826,19.792,2,25.162,0.413,stream;3;13;8,4447.0
2118,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.579,2382651364.0,1439827.5,110817417.5,99.501,1043,8.0,469279.0,0,48515354.01,2092.887,2.231,15061253.0,1043,43772810.5,0.001,stream;3;5,2,base,0.827,0.905683192261,0.827,22.999,2,31.471,0.413,stream;3;5;8,1486.0
2119,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.574,2537879946.0,1757452.5,116946701.5,75.875,1183,92.998,489636.0,0,49596731.88,2055.285,2.583,43082182.5,1183,65028044.5,0.001,stream;3;8,2,base,0.856,0.875,0.856,21.816,2,27.567,0.428,stream;3;8;8,2115.0
2120,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.576,2408617013.0,1771316.5,111031889.5,99.379,1350,3346.997,467591.0,0,50214967.61,2049.348,3.673,158956104.5,1350,59621209.5,0.001,stream;3;9,2,base,0.805,0.930434782609,0.805,22.101,2,28.166,0.403,stream;3;9;8,2332.0
2121,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.58,1387085022.0,918728.0,64445317.5,74.906,752,20.0,270668.0,0,105654771.9,1451.219,2.457,19150754.5,752,22939424.5,0.001,stream;4,2,base,0.83,0.902409638554,0.83,19.963,2,25.858,0.415,stream;4;8,1165.0
2122,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.572,2333647990.0,1623005.0,108770951.0,99.5,1141,93.001,462679.0,0,49743302.74,2092.699,1.874,34385938.5,1138,61145642.5,0.001,stream;4;11,2,base,0.801,0.935081148564,0.801,17.914,2,24.113,0.401,stream;4;11;8,2784.0
2123,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.563,2320811865.0,1516463.5,108696339.0,99.5,1250,108.0,459587.0,0,44191088.44,2038.305,2.811,69681282.0,1250,73504800.5,0.001,stream;7;12,2,base,0.789,0.949302915082,0.789,19.737,2,26.572,0.395,stream;4;14;8,3016.0
2124,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.597,2432932849.0,1490786.0,109349939.5,99.625,1009,53.0,467033.0,0,47950966.76,2051.188,2.562,12184943.5,1009,53444157.0,0.001,stream;4;18,2,base,0.911,0.822173435785,0.911,20.681,2,26.067,0.456,stream;4;18;8,4298.0
2125,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.615,1493512885.0,673065.0,68634419.0,74.906,807,44.003,289264.0,0,103070314.2,1506.031,2.97,895663.0,807,23961203.5,0.001,stream;5,2,base,0.802,0.93391521197,0.802,18.167,2,24.404,0.401,stream;5;8,1407.0
2126,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.581,2218218780.0,1381341.5,103375068.0,99.625,1200,54.0,435085.0,0,48615433.12,2081.93,1.941,3106730.0,1203,55113471.5,0.001,stream;5;11,2,base,0.823,0.910085054678,0.823,18.984,2,24.574,0.411,stream;5;11;8,2788.0
2127,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.571,2308830702.0,1507577.5,107222934.0,99.25,1312,57.035,457214.0,0,50239775.72,2086.773,2.293,65177755.0,1312,60579427.0,0.001,stream;5;14,2,base,0.804,0.931592039801,0.804,18.182,2,24.359,0.402,stream;5;14;8,3445.0
2128,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.585,2283688904.0,1396865.5,106171094.0,99.623,1171,91.994,452784.0,0,49045604.02,2093.016,2.43,10001415.5,1171,46342791.0,0.001,stream;5;18,2,base,0.843,0.888493475682,0.843,165.882,2,173.139,0.421,stream;5;18;8,4300.0
2129,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.583,2139984521.0,1230501.75,98166465.25,99.499,1130,100.0,415212.0,0,48874642.91,2077.02,2.122,33150865.75,1132,56222425.25,0.001,stream;5;4,2,base,0.908,0.824889867841,0.908,19.487,2,26.476,0.454,stream;5;4;8,1244.0
2130,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.566,2080436976.0,1404191.5,96653799.0,99.25,1254,57.001,411281.0,0,47815011.4,2086.684,2.358,68803074.0,1254,52907833.0,0.001,stream;5;5,2,base,0.852,0.879107981221,0.852,19.937,2,25.21,0.426,stream;5;5;8,1494.0
2131,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.572,1951190088.0,1450360.5,91520298.0,99.499,1213,68.999,379285.0,0,48934953.75,2062.906,2.497,17125812.0,1213,75700400.0,0.001,stream;5;6,2,base,0.829,0.903498190591,0.829,20.307,2,27.332,0.414,stream;5;6;8,1701.0
2132,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.62,1471031871.0,615375.0,65323685.0,75.5,826,2.0,276655.0,0,105402390.0,1441.789,2.162,259787.0,826,27171352.5,0.001,stream;6,2,base,0.788,0.950507614213,0.788,16.637,2,22.667,0.394,stream;6;8,1625.0
2133,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.571,2368899089.0,1622116.0,109533901.0,99.5,1307,69.0,467215.0,0,49136828.82,2060.477,2.495,14376961.5,1307,49483317.0,0.001,stream;6;16,2,base,0.812,0.922413793103,0.812,18.889,2,24.804,0.406,stream;6;16;8,3866.0
2134,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.564,2088665226.0,1666323.0,98390984.0,99.5,1092,61.001,417163.0,0,50030200.06,2045.949,2.045,10381246.0,1090,51772724.0,0.001,stream;6;17,2,base,0.822,0.911192214112,0.822,20.149,2,26.183,0.411,stream;6;17;8,4089.0
2135,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.566,2100486950.0,1663585.5,99564815.0,99.625,1261,1284.968,411953.0,0,49783406.14,2066.754,2.696,33305815.5,1259,53151833.5,0.001,stream;6;4,2,base,0.9,0.832222222222,0.9,19.817,2,27.679,0.45,stream;6;4;8,1251.0
2136,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.585,1274430230.0,833818.5,59090520.5,75.0,771,2.0,252001.0,0,108662305.6,1455.145,2.299,90440475.0,771,14323402.0,0.001,stream;7,2,base,0.86,0.870930232558,0.86,18.213,2,24.185,0.43,stream;7;8,1838.0
2137,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.571,2281628723.0,1661741.5,106381437.5,99.501,1232,116.0,443728.0,0,49346507.91,2063.684,2.191,65153922.0,1232,54568198.5,0.001,stream;7;1,2,base,0.777,0.963963963964,0.777,20.824,2,26.668,0.389,stream;7;1;8,311.0
2138,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.565,2204715511.0,1721219.5,102995914.5,99.625,1118,36.0,437378.0,0,48830796.94,2084.863,1.756,12823464.0,1118,53161830.5,0.001,stream;7;10,2,base,0.798,0.938596491228,0.798,26.582,2,32.874,0.399,stream;7;10;8,2579.0
2139,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.563,2288836465.0,1845617.5,106719828.5,99.625,1096,72.938,457246.0,0,49326835.63,2054.871,1.559,40827698.0,1097,63039611.5,0.001,stream;3;8,2,base,0.899,0.833147942158,0.899,21.109,2,28.195,0.45,stream;7;12;8,2115.0
2140,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.573,2103067283.0,1563756.5,97358607.5,99.624,1160,43.999,415049.0,0,49170067.1,2048.719,1.873,10755612.5,1160,62726554.0,0.001,stream;7;20,2,base,0.799,0.937421777222,0.799,19.36,2,25.652,0.4,stream;7;20;8,4735.0
2141,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.568,1944830730.0,1462474.0,91194766.5,99.25,1140,70.999,382461.0,0,48748751.92,2094.867,2.71,10564098.5,1140,37526141.0,0.001,stream;7;4,2,base,0.816,0.917892156863,0.816,45.435,2,50.639,0.408,stream;7;4;8,1253.0
2142,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.587,2075589204.0,1497181.0,94905528.0,99.501,1201,57.0,393986.0,0,49875081.92,2062.281,4.052,59730421.0,1200,63514561.0,0.001,stream;7;7,2,base,0.808,0.92698019802,0.808,20.652,2,26.905,0.404,stream;7;7;8,1925.0
2143,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.613,1482782051.0,626056.0,68229475.5,75.157,805,20.0,289156.0,0,102173539.7,1477.457,2.305,29281299.0,805,27164357.0,0.001,stream;8,2,base,0.871,0.859931113662,0.871,17.463,2,23.829,0.435,stream;8;8,2047.0
2144,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.565,2191866015.0,1677877.0,102456638.5,99.75,1154,75.5,428172.0,0,48413599.9,2050.502,2.307,21381759.5,1153,46959768.0,0.001,stream;8;1,2,base,0.832,0.900240384615,0.832,21.815,2,27.939,0.416,stream;8;1;8,318.0
