Time,Min hop D,Min hop A,Least loaded,CDC,INDICES 2D,INDICES 2A,INDICES 3B,SLO
2058,201.63075,194.05775,240.50175,323.7803333,186.61625,119.24675,152.11,200
2059,207.117,172.57175,243.34,327.7983333,186.70225,115.77175,149.938,200
2060,202.62175,171.136,242.02625,324.8926667,185.90025,133.955,150.8395,200
2061,205.98175,170.965,247.80525,311.352,187.2115,116.8045,148.07075,200
2062,217.345,171.57075,246.13675,308.8486667,185.96425,118.15675,152.9885,200
2063,209.4695,172.2505,243.672,326.2323333,185.34375,128.101,152.42775,200
2064,203.71425,188.694,242.857,319.823,185.47,134.697,153.04775,200
2065,202.73825,209.63925,239.95025,316.8903333,185.9,115.589,153.4265,200
2066,199.6755,214.796,242.05375,316.6216667,186.37775,125.625,154.32075,200
2067,207.046,220.1045,239.84825,322.154,187.058,134.3035,151.95275,200
2068,199.78575,208.28625,242.458,310.0785,185.869,124.64025,151.20775,200
2069,205.70275,200.66,240.153,345.8795,185.1456,115.0425,157.62725,200
2070,201.9835,224.81375,239.383,336.5436667,185.2816667,124.4585,148.56225,200
2071,200.0315,204.33875,241.89125,332.5333333,184.90075,139.89025,153.1985,200
2072,202.15925,202.605,243.98,340.0346667,183.89575,131.02675,164.57775,200
2073,205.529,217.31875,242.20125,333.0343333,183.09925,134.6525,153.14975,200
2074,203.2965,230.93125,239.44725,347.758,183.905,126.5215,171.17775,200
2075,207.32125,185.364,241.07575,335.7686667,185.9625,118.605,149.909,200
2076,201.22725,170.18,245.1445,336.0033333,184.6995,127.1195,148.7555,200
2077,206.64775,170.2225,241.4775,354.6506667,184.572,137.023,148.32275,200
2078,202.05675,171.384,240.02,335.2663333,184.1895,119.1335,151.58,200
2079,203.60425,170.68275,243.1586667,336.016,184.0065,139.02875,151.42775,200
2080,200.96225,175.52325,240.847,343.9436667,184.61925,125.35725,152.937,200
2081,202.64975,206.50475,235.7145,327.9116667,184.6585,115.39925,159.434,200
2082,199.72675,171.61175,242.954,327.8443333,185.039,119.60225,158.713,200
2083,207.21975,195.3175,238.90775,330.2173333,188.3025,115.10225,168.56575,200
2084,199.37225,221.154,243.22725,332.583,185.76325,125.784,181.24975,200
2085,208.45325,217.6015,237.65725,318.4653333,185.36275,149.38475,169.26575,200
2086,199.41925,202.82725,239.1315,330.8626667,186.181,129.74725,150.042,200
2087,206.78075,204.87,238.19375,328.5103333,187.31625,135.3515,154.04825,200
2088,202.0655,212.04225,237.041,356.2036667,185.183,117.8325,161.25025,200
2089,213.6235,226.3215,234.6985,329.199,185.37675,134.39775,174.6675,200
2090,203.0435,221.55825,240.96925,323.63,187.52525,123.77125,161.589,200
2091,213.6665,196.69975,237.17475,328.0506667,186.12775,142.19725,175.2435,200
2092,205.14975,205.78825,240.0715,326.4686667,187.31625,132.6185,157.225,200
2093,202.00625,206.38325,240.02375,328.16,188.06425,126.605,190.562,200
2094,207.042,196.48675,238.91075,326.1096667,186.3255,130.625,160.3045,200
2095,206.79325,205.6115,235.8345,331.6986667,187.97125,120.139,179.40775,200
2096,206.4255,213.301,235.84475,334.6386667,187.64925,127.6195,172.92925,200
2097,204.0965,211.4975,240.78075,302.6733333,188.03675,134.858,156.38375,200
2098,199.294,186.5595,234.1,313.9786667,188.568,150.3695,167.972,200
2099,207.51125,228.8455,235.69525,316.976,190.069,124.1625,183.23075,200
2100,201.4905,212.6835,236.2165,322.9396667,189.43325,118.73275,187.714,200
2101,204.23025,243.29825,236.3345,313.0816667,187.58725,122.29625,159.8885,200
2102,203.45825,225.433,236.66775,310.5753333,190.2265,131.97175,156.7625,200
2103,201.34,209.6685,239.1665,302.328,189.5205,123.49925,155.1335,200
2104,205.599,187.441,231.54425,308.4746667,187.7805,120.2505,152.821,200
2105,205.82475,203.6485,235.513,326.1683333,186.58575,147.2235,153.883,200
2106,199.438,215.1865,233.12625,324.5586667,184.31875,129.3765,149.84075,200
2107,201.7955,210.55625,233.32375,321.453,186.20525,113.4025,162.84875,200
2108,195.326,219.115,235.1645,311.758,183.99675,113.32175,146.99375,200
2109,202.551,214.3845,235.79575,315.389,181.415,125.6785,146.34175,200
2110,203.8405,201.893,235.04,301.894,179.02775,118.5855,145.334,200
2111,192.32025,175.662,236.437,323.878,176.018,140.333,142.9885,200
2112,191.31,168.38775,239.208,346.355,176.02025,121.96325,143.76925,200
2113,194.3285,198.82525,238.08,345.9013333,173.20375,125.80575,146.697,200
2114,189.16375,216.12675,234.0015,326.6406667,174.051,115.7155,145.70425,200
2115,191.084,182.5155,233.2585,334.201,173.42525,129.685,142.59125,200
2116,193.217,190.72975,236.6785,329.97,174.40125,134.5865,140.05725,200
2117,188.556,166.59675,239.149,332.446,172.42375,114.079,151.0095,200
2118,190.12525,165.656,239.38225,333.2403333,172.597,137.785,146.99275,200
2119,189.0595,164.465,235.82625,333.301,173.10925,108.44725,148.03325,200
2120,190.64075,197.119,237.04675,342.9343333,173.87975,128.59875,159.2595,200
2121,199.98425,219.42075,240.4205,328.683,174.11175,128.26675,154.35325,200
2122,193.434,206.0875,241.7955,334.2316667,174.39975,121.0585,146.381,200
2123,193.2615,172.512,240.00575,330.276,174.0295,125.40575,144.0475,200
2124,190.822,206.82275,235.40375,336.4453333,174.16575,123.30525,142.89875,200
2125,207.928,165.8645,235.38925,324.5473333,173.22375,114.993,139.6195,200
2126,206.66475,189.54175,237.548,320.122,174.0875,128.22725,145.0295,200
2127,195.50175,197.89675,235.853,318.3523333,174.4905,128.598,143.03725,200
2128,191.5865,182.73675,238.746,325.082,174.62475,124.897,141.693,200
2129,192.778,185.39425,236.6285,340.0193333,175.22225,126.106,143.58725,200
2130,191.602,236.10375,234.11325,312.2426667,173.27875,127.57475,166.53775,200
2131,199.85525,235.286,237.90125,299.7035,173.8645,127.47975,153.27775,200
2132,191.02125,225.5,237.868,294.0723333,175.931,129.46725,143.9995,200
2133,198.1985,167.5595,233.50625,284.6826667,177.22,139.41375,160.7215,200
2134,193.1255,175.54,230.65325,289.052,177.14125,119.46875,149.52775,200
2135,193.721,167.7375,226.92725,290.1776667,179.664,113.18525,148.37625,200
2136,194.66825,170.1845,227.0425,287.09775,179.68875,128.241,147.13225,200
2137,198.524,203.4685,227.5395,292.491,179.7285,113.68975,151.07175,200
2138,196.72925,189.8595,226.48125,277.27625,181.004,113.74575,172.71675,200
2139,195.878,216.821,229.485,281.1413333,181.37875,124.34875,150.064,200
2140,194.8045,206.9758,225.02775,286.1883333,180.6775,122.3885,148.01825,200
2141,197.0235,169.11825,224.75775,284.1195,181.32675,132.19425,154.89025,200
2142,200.15725,168.146,227.867,295.6353333,177.90425,130.33325,144.6105,200
2143,194.95175,188.0993333,222.82075,284.86625,177.68975,135.9125,147.47175,200
2144,198.0815,211.2248,225.34925,279.3336667,176.91975,126.6425,144.862,200
2145,191.7205,208.146,230.9695,280.03925,177.149,121.9905,148.86825,200
2146,212.8065,175.131,228.58175,284.516,176.35375,110.097,172.871,200
2147,199.528,166.9265,228.392,289.4595,178.49,127.1585,155.2245,200
2148,193.77275,200.8963333,234.025,293.7253333,176.52875,119.75775,153.0845,200
2149,195.18775,223.8152,227.23475,283.515,178.45525,142.51975,155.333,200
2150,194.10325,209.014,224.09475,288.417,175.90775,114.36825,172.2095,200
2151,194.71175,212.394,228.856,290.834,177.6405,139.463,188.8325,200
2152,194.744,210.0324,233.5135,290.218,178.74625,126.9405,163.841,200
2153,196.861,223.6086667,224.67925,288.553,178.5725,133.74325,163.9975,200
2154,193.62875,226.4332,234.332,286.6616667,178.82025,116.238,189.0773333,200
2155,196.895,207.40875,231.3295,294.97625,179.09325,115.49475,242.35775,200
2156,192.06675,175.6895,236.067,289.0213333,178.0745,112.3215,190.93025,200
2157,196.1595,171.76275,231.22475,296.5983333,177.469,130.96125,160.83375,200
2158,191.307,165.69975,233.8175,291.11825,177.40925,125.87725,164.25375,200
2159,192.74675,168.08275,234.39875,291.751,177.8415,125.19075,157.37775,200
2160,197.28325,166.11975,234.86475,307.1433333,177.9085,113.10875,158.01375,200
2161,199.6805,167.00425,231.85325,301.74025,177.59275,132.32325,174.8535,200
2162,194.60375,167.8,233.64075,296.4636667,177.063,124.4445,169.78625,200
2163,195.28625,167.87825,237.0525,301.4953333,176.223,126.96375,163.129,200
2164,197.117,191.847,232.71225,291.6845,179.939,119.30675,164.55675,200
2165,197.462,204.27225,229.743,292.5613333,179.99075,114.975,160.86775,200
2166,196.46125,204.5976,230.6955,314.335,180.2395,125.22525,165.07725,200
2167,196.133,229.2136667,232.75675,323.4483333,183.4385,123.4735,161.25775,200
2168,198.103,230.59075,229.664,312.3873333,180.84025,122.6925,159.37875,200
2169,197.98175,226.3194,229.3475,314.1796667,181.389,130.52625,157.96575,200
2170,196.75875,201.83525,228.5005,324.934,179.99725,120.32875,159.09,200
2171,208.39875,216.258,228.7805,320.0966667,179.125,127.29,188.30675,200
2172,195.93675,209.96775,229.70725,318.8196667,178.67325,124.04,156.24125,200
2173,194.5725,206.4892,233.08325,319.2655,178.5865,126.69225,153.3175,200
2174,197.046,204.2083333,233.20125,323.8876667,178.18,116.98925,165.276,200
2175,201.597,181.4352,237.23275,318.74,180.895,115.72975,160.72425,200
2176,196.6305,170.669,230.94525,325.401,181.02225,123.504,160.89725,200
2177,204.485,196.4533333,229.45475,342.567,185.38875,116.0605,188.34925,200
2178,203.12425,219.49025,230.77025,322.2986667,184.899,126.77675,162.0455,200
2179,213.33525,186.6966,232.41325,332.4643333,187.15925,137.05575,164.98075,200
2180,200.04625,198.86425,229.846,320.0406667,186.59125,127.053,168.50725,200
2181,206.49775,174.165,227.72125,329.3676667,188.8825,120.99025,188.667,200
2182,202.5095,196.265,232.96625,322.6433333,189.00875,126.70925,170.8755,200
2183,206.14475,199.6388,230.0575,331.813,190.01575,118.46225,170.56825,200
2184,202.2625,196.3776667,227.15825,326.0266667,189.446,119.87875,167.3015,200
2185,206.2475,202.24875,229.46975,326.1316667,189.24875,138.76925,192.1005,200
2186,208.0575,247.42125,231.317,320.64,191.973,137.92225,188.619,200
2187,208.09225,211.40225,231.08175,313.533,192.40575,134.23425,188.46925,200
2188,207.812,187.2635,235.8695,299.6686667,192.42975,122.58775,167.46825,200
2189,207.236,227.04675,232.35625,309.66,196.657,129.5615,169.983,200
2190,208.21775,189.51575,233.46075,306.2793333,193.51325,135.2195,174.424,200
2191,213.08525,209.30225,234.4325,313.60625,192.38625,124.9205,175.2385,200
2192,204.90425,184.00075,231.87275,317.9023333,191.28725,123.84,167.12075,200
2193,205.046,196.29025,234.707,306.2513333,191.92825,124.105,171.2375,200
2194,208.79325,221.9365,232.23625,311.5876667,191.0675,123.14525,166.27025,200
2195,225.07475,221.479,234.9905,299.5663333,192.38825,128.4006667,166.70025,200
2196,204.824,210.19875,240.267,305.45675,189.74125,127.7304,163.97325,200
2197,209.62675,208.412,230.686,299.266,188.01325,120.71725,165.146,200
2198,209.1045,204.29225,241.0455,299.0226667,190.2345,122.762,167.5435,200
2199,208.76175,232.5685,234.6065,316.167,190.65125,120.696,189.75,200
2200,204.65575,189.10575,240.3035,301.087,190.2755,139.27675,171.74725,200
2201,209.23175,197.32225,239.7395,308.068,190.4835,147.344,174.455,200
2202,203.73975,193.4125,240.0135,305.9993333,191.646,134.50075,166.7545,200
2203,205.6035,237.44375,240.10025,298.7403333,192.819,122.508,169.8955,200
2204,205.63975,210.71525,241.33625,301.3546667,191.28375,124.754,170.40675,200
2205,205.73575,218.68875,246.03975,310.7735,191.1855,140.952,166.923,200
2206,205.1185,212.2505,246.5486667,302.985,192.188,131.3865,169.4,200
2207,207.247,201.125,242.2385,320.646,190.77925,118.904,165.91025,200
2208,204.01925,198.1675,241.936,319.6496667,193.389,131.3473333,161.86875,200
2209,202.60125,174.3725,242.509,315.67,188.772,147.211,162.4525,200
2210,200.55225,174.415,240.7115,312.4526667,186.4565,129.25925,178.12075,200
2211,206.9985,196.8585,259.5995,298.5433333,186.32925,146.501,184.52325,200
2212,202.127,203.1585,247.909,320.632,189.55375,143.4766,161.73,200
2213,204.7335,195.706,246.72025,299.2996667,187.1905,133.1646667,162.10375,200
2214,200.04025,203.57925,252.547,303.3613333,187.751,129.2392,160.88925,200
2215,200.3185,187.4115,245.314,314.5036667,187.53575,132.16975,158.94525,200
2216,207.129,226.75975,245.22625,313.58,187.05225,119.46325,160.463,200
2217,200.6595,189.6655,243.51,303.60425,188.443,132.66,159.6485,200
2218,203.04375,172.66025,247.7115,302.6346667,187.515,127.60125,165.33175,200
2219,209.241,172.34675,242.376,301.1593333,188.19275,128.6822,157.6795,200
2220,204.68375,173.7875,247.9046667,307.058,188.65475,124.43325,164.84,200
2221,208.0825,173.53325,240.3165,297.73875,189.08625,132.6096667,166.7585,200
2222,204.91075,246.45675,246.29675,319.9586667,189.69475,135.3654,160.9425,200
2223,204.2645,215.9315,244.95925,298.474,189.09075,139.4255,173.13375,200
2224,210.63775,198.92925,242.99975,304.0573333,190.6395,121.627,166.24475,200
2225,206.79725,173.9545,245.64725,310.325,188.899,125.3374,161.7325,200
2226,202.526,173.82325,249.00225,304.0045,189.60575,131.46675,163.3935,200
2227,210.10575,172.25725,246.45625,318.2233333,189.6965,135.013,164.9015,200
2228,200.89425,194.08375,242.05475,342.833,188.29925,134.759,168.86225,200
2229,204.943,188.90325,243.20375,379.074,188.264,125.3613333,163.9765,200
2230,204.36375,201.58725,244.8425,336.374,187.6915,135.3658,170.35825,200
2231,200.566,170.93025,242.5005,334.7036667,186.7995,118.92375,159.0845,200
2232,196.29475,171.892,244.55,339.4293333,188.056,115.15825,159.91275,200
2233,207.22325,171.86375,245.45475,332.5996667,185.8095,121.8405,158.4525,200
2234,201.60725,171.81125,242.11225,335.723,183.3725,117.712,152.29075,200
2235,203.4895,171.934,238.5315,333.9753333,184.7605,114.033,151.73875,200
2236,195.9825,213.9035,237.68275,343.922,185.52375,118.09475,161.2395,200
2237,199.32075,216.8035,245.644,327.8853333,183.95275,122.0026667,191.285,200
2238,197.40475,207.53175,240.6445,338.917,182.5455,131.9814,167.54975,200
2239,203.46325,205.56775,235.92025,335.2885,182.5795,118.4386667,152.967,200
2240,194.89925,193.424,243.835,342.1273333,181.53,121.7734,151.20175,200
2241,199.75325,168.753,235.3045,337.5786667,180.512,129.66,152.92575,200
2242,190.7695,193.74975,240.295,330.5826667,177.45275,116.90875,181.69375,200
2243,193.33525,187.548,243.406,333.458,177.93725,117.87375,157.85875,200
2244,193.23425,207.7565,242.7375,333.6006667,175.21175,126.907,153.5005,200
2245,198.34975,167.68125,243.40725,333.0993333,177.12,124.062,170.11925,200
2246,208.64725,183.82525,241.11075,323.7436667,176.2245,115.4075,142.72325,200
2247,196.2505,201.06475,243.54875,327.5223333,175.8305,127.2183333,143.566,200
2248,191.14,191.02875,238.796,327.9216667,174.9035,121.7318,145.1615,200
2249,195.4175,182.1165,241.02375,329.426,174.59575,109.9973333,148.8125,200
2250,192.66125,209.0375,236.5365,336.2713333,177.545,129.54675,144.76775,200
2251,197.07425,165.642,238.55275,334.6366667,175.71975,120.9724,144.65375,200
2252,193.26075,172.83625,238.914,339.6053333,176.0985,111.937,148.07975,200
2253,199.21325,213.62275,242.2455,315.9826667,177.281,121.5106667,147.3725,200
2254,193.86325,200.2685,237.7914,312.886,176.083,124.862,172.57475,200
2255,195.502,214.21225,238.4256667,317.4196667,176.16275,127.864,145.535,200
2256,191.97375,209.67825,235.4875,324.4563333,177.0175,117.565,148.661,200
2257,198.6025,208.754,233.9295,327.5813333,178.0605,118.208,149.372,200
2258,192.9315,167.57475,232.2842,310.5466667,176.57,125.189,147.4305,200
2259,193.84725,185.152,232.527,314.99475,175.564,117.85275,148.73225,200
2260,195.55475,222.7025,232.55075,314.2566667,175.44475,119.196,177.0075,200
2261,200.421,167.15775,231.17,318.3333333,177.4595,128.494,146.91075,200
2262,191.23375,167.25325,228.6683333,310.8296667,176.5785,120.7803333,145.3525,200
2263,193.4395,167.179,233.77975,303.5176667,175.4395,112.4698,145.6975,200
2264,192.32475,194.07725,233.3366,302.976,175.863,111.6406667,151.06875,200
2265,192.241,195.9575,237.9316667,306.31425,176.824,134.76725,142.6495,200
2266,188.304,179.2815,235.1972,299.067,177.773,118.3255,140.4895,200
2267,198.86375,180.1465,234.614,292.7456667,173.61125,113.3445,146.12475,200
2268,192.1225,237.108,227.7855,295.126,173.93675,125.7995,147.54325,200
2269,199.1755,215.734,233.44375,294.7573333,172.84375,117.801,143.5465,200
2270,191.497,210.7455,231.032,296.0816667,174.33725,111.3476667,147.58275,200
2271,189.0235,224.474,229.841,295.6616667,174.73375,131.842,151.6655,200
2272,188.1455,219.0078,228.18325,296.46375,175.47575,112.637,143.777,200
2273,193.09125,182,235.56325,287.6796667,172.50775,113.829,146.00225,200
2274,192.76175,206.947,221.42775,292.924,173.512,110.05225,151.5975,200
2275,191.97825,220.9755,225.73025,297.2043333,173.1865,119.30475,159.68825,200
2276,187.54025,230.7005,233.08725,289.752,173.1625,128.81825,141.95925,200
2277,189.3705,192.998,233.063,292.518,174.2215,116.86775,153.392,200
2278,188.32475,214.0336,236.362,294.7906667,172.7565,119.25825,142.4785,200
2279,188.538,179.0855,231.63975,295.0126667,174.85425,130.7095,156.63625,200
2280,190.416,164.21875,227.4525,298.1055,172.69275,132.31475,179.02375,200
2281,188.6,161.627,232.54725,302.051,171.76675,131.79625,144.5005,200
2282,187.2195,222.0915,229.55425,289.0666667,172.50625,110.00675,147.55525,200
2283,193.5515,206.7796,230.81525,295.71,171.59225,121.66675,145.25825,200
2284,187.68,194.38,233.21125,293.5226667,172.85475,139.2385,145.21,200
2285,195.3145,185.905,232.384,293.481,172.23425,109.41225,156.45575,200
2286,187.78625,163.07575,233.7465,292.2925,173.00425,114.8785,164.81775,200
2287,191.70225,163.543,230.57375,289.342,172.51675,121.895,155.09675,200
2288,190.83525,226.079,226.5125,285.92,172.835,116.43525,146.79625,200
2289,193.11125,205.13275,232.276,284.89025,172.21,117.12925,141.5735,200
2290,185.1375,225.06875,228.46825,282.7443333,170.86525,126.44475,145.013,200
2291,190.6895,212.3602,230.76475,532.287,171.346,110.2695,148.16575,200
2292,187.67125,208.1796667,232.6415,325.022,171.32175,120.312,174.09125,200
